observ;barrio;calle;altura;institu1;institu3;distanci;edpub;estserv;banco;totrob;mes
209;Belgrano;Teodoro Garcia;a2200;0;0;2;0;0;0;0;7
168;Belgrano;Virrey Loreto;a2000;0;0;3;1;0;0;0;7
411;Belgrano;3 de Febrero;a1300;0;0;3;1;0;0;0;7
395;Belgrano;OðHiggins;a1400;0;0;4;0;0;0;0;7
196;Belgrano;Aguilar;a2300;0;0;6;0;0;0;0;7
378;Belgrano;Arcos;a1300;0;0;5;0;0;0;0;7
220;Belgrano;Federico Lacroze;a2200;0;0;3;0;0;0;0;7
193;Belgrano;Aguilar;a2000;0;0;3;0;0;0;0;7
362;Belgrano;Vuelta de Obligad;a1500;0;0;5;0;0;0;0;7
396;Belgrano;OðHiggins;a1500;0;0;3;0;0;0;0;7
394;Belgrano;OðHiggins;a1300;0;0;4;0;0;0;0;7
377;Belgrano;Arcos / OðHiggins;a1200;0;0;5;0;0;0;0;7
365;Belgrano;Vuelta de Obligad;a1100;0;0;6;0;0;0;0;7
171;Belgrano;Virrey Loreto;a2300;0;0;6;0;0;0;0;7
183;Belgrano;Zabala;a2300;0;0;5;0;0;0;0;7
189;Belgrano;Cespedes;a2300;0;0;7;0;0;0;0;7
379;Belgrano;Arcos;a1400;0;0;5;0;0;0;0;7
413;Belgrano;3 de Febrero;a1500;0;0;2;0;0;0;0;7
181;Belgrano;Zabala;a2100;0;0;3;0;0;0;0;7
409;Belgrano;3 de Febrero;a1100;0;0;3;0;0;0;0;7
188;Belgrano;Cespedes;a2200;0;0;6;0;0;0;0;7
187;Belgrano;Cespedes;a2100;0;0;5;0;0;0;0;7
393;Belgrano;OðHiggins;a1100;0;0;5;0;0;0;0;7
380;Belgrano;Arcos;a1500;0;0;4;0;0;0;0;7
170;Belgrano;Virrey Loreto;a2200;0;0;5;0;0;0;0;7
195;Belgrano;Aguilar;a2200;0;0;5;0;0;0;0;7
364;Belgrano;Vuelta de Obligad;a1200;0;0;6;0;0;0;0;7
169;Belgrano;Virrey Loreto;a2100;0;0;4;0;0;0;0;7
221;Belgrano;Federico Lacroze;a2300;0;0;4;0;0;0;0;7
194;Belgrano;Aguilar;a2100;0;0;4;0;0;0;0;7
412;Belgrano;3 de Febrero;a1400;0;0;3;0;0;0;0;7
363;Belgrano;Vuelta de Obligad;a1400;0;0;6;0;0;0;0;7
180;Belgrano;Zabala;a2000;0;0;2;0;0;0;0;7
430;Belgrano;11 de Septiembre;a1500;0;1;1;0;0;1;1;7
427;Belgrano;11 de Septiembre;a1200;0;0;2;0;0;0;0;7
429;Belgrano;11 de Septiembre;a1400;0;0;2;1;0;0;0;7
428;Belgrano;11 de Septiembre;a1300;0;0;2;1;0;0;0;7
426;Belgrano;11 de Septiembre;a1100;0;0;2;0;0;0;0;7
165;Belgrano;Virrey Loreto;a1600;0;0;2;0;0;0;0;7
179;Belgrano;Zabala;a1900;0;1;1;0;0;0;0;7
208;Belgrano;Teodoro Garcia;a2100;0;1;1;0;0;0;0;7
218;Belgrano;Federico Lacroze;a2000;0;0;3;0;0;0;0;7
217;Belgrano;Federico Lacroze;a1900;0;0;3;0;0;0;0;7
444;Belgrano;Arribenos;a1400;0;1;1;0;0;0;0;7
448;Belgrano;Villanueva;a1200;0;0;2;0;0;0;0;7
445;Belgrano;Arribenos;a1500;0;0;2;0;0;0;0;7
219;Belgrano;Federico Lacroze;a2100;0;0;3;0;0;0;0;7
177;Belgrano;Zabala;a1700;0;0;2;0;0;0;0;7
443;Belgrano;Arribenos;a1200;1;1;0;1;0;0;0;7
166;Belgrano;Virrey Loreto;a1800;0;0;2;0;0;0;0;7
449;Belgrano;Villanueva;a1300;0;0;2;1;0;0;0;7
178;Belgrano;Zabala;a1800;0;1;1;0;0;0;0;7
207;Belgrano;Teodoro Garcia;a2000;0;1;1;0;0;0;0;7
206;Belgrano;Teodoro Garcia;a1900;0;0;2;1;0;0;0;7
451;Belgrano;Luis Maria Campos;a1300;0;0;3;0;0;1;0;7
453;Belgrano;Luis Maria Campos;a1500;0;0;3;0;0;1;0;7
452;Belgrano;Luis Maria Campos;a1400;0;0;3;0;0;1;0;7
450;Belgrano;Luis Maria Campos;a1200;0;0;3;0;0;0;0;7
215;Belgrano;Federico Lacroze;a1700;0;0;5;0;0;0;0;7
205;Belgrano;Teodoro Garcia;a1800;0;0;3;0;0;0;0;7
216;Belgrano;Federico Lacroze;a1800;0;0;4;0;0;1;0;7
462;Belgrano;Libertador;a5300;0;0;5;0;1;0;0;7
455;Belgrano;Sdo.de la Indepen;a1200;0;0;4;0;0;0;0;7
175;Belgrano;Zabala;a1500;0;0;4;0;0;0;0;7
458;Belgrano;Migueletes;a1200;0;0;5;0;0;0;0;7
461;Belgrano;Libertador;a5200;0;0;5;0;0;0;0;7
456;Belgrano;Sdo.de la Indepen;a1300;0;0;4;0;0;0;0;7
164;Belgrano;Virrey Loreto;a1500;0;0;3;0;0;0;0;7
459;Belgrano;Migueletes;a1300;0;0;5;0;0;0;0;7
457;Belgrano;Sdo.de la Indepen;a1400;0;0;4;0;0;0;0;7
214;Belgrano;Federico Lacroze;a1600;0;0;6;0;0;0;0;7
176;Belgrano;Zabala;a1600;0;0;3;0;0;0;0;7
460;Belgrano;Libertador;a5100;0;0;6;0;0;0;0;7
204;Belgrano;Teodoro Garcia;a1700;0;0;4;0;0;0;1;7
708;V. Crespo;Aguirre;a1000;1;1;0;0;0;0;0;7
706;V. Crespo;Aguirre;a800;0;1;1;0;0;0;0;7
697;V. Crespo;Velasco;a1000;0;0;2;0;0;0;0;7
675;V. Crespo;Villaroel;a1000;0;0;4;0;0;0;0;7
488;V. Crespo;Serrano;a500;0;0;2;0;0;0;0;7
695;V. Crespo;Velasco;a800;0;1;1;0;0;0;0;7
686;V. Crespo;Vera;a1000;0;0;3;0;0;0;0;7
496;V. Crespo;Gurruchaga;a500;0;0;2;0;0;0;0;7
490;V. Crespo;Serrano;a700;0;0;2;0;0;0;0;7
705;V. Crespo;Aguirre;a700;1;1;0;0;0;0;0;7
696;V. Crespo;Velasco;a900;0;0;2;0;0;0;0;7
482;V. Crespo;Thames;a700;0;1;1;0;0;0;1;7
481;V. Crespo;Thames;a600;0;0;2;0;0;0;0;7
489;V. Crespo;Serrano;a600;0;0;2;0;0;0;0;7
480;V. Crespo;Thames;a500;0;0;3;0;0;0;0;7
685;V. Crespo;Vera;a900;0;0;3;0;0;0;0;7
464;V. Crespo;J. B. Justo;a2200;0;1;1;0;0;0;0;7
683;V. Crespo;Vera;a700;0;0;2;0;0;0;0;7
467;V. Crespo;J. B. Justo;a2500;0;0;4;0;1;0;0;7
465;V. Crespo;J. B. Justo;a2300;0;0;2;0;0;0;0;7
684;V. Crespo;Vera;a800;0;0;2;0;0;0;0;7
466;V. Crespo;J. B. Justo;a2400;0;0;3;0;0;0;0;7
694;V. Crespo;Velasco;a700;0;1;1;0;0;0;0;7
498;V. Crespo;Gurruchaga;a700;1;1;0;0;0;0;0;7
707;V. Crespo;Aguirre;a900;0;1;1;0;0;0;0;7
497;V. Crespo;Gurruchaga;a600;0;1;1;0;0;0;0;7
504;V. Crespo;Acevedo;a500;0;0;2;0;0;0;0;7
503;V. Crespo;Acevedo;a400;0;0;2;0;0;0;0;7
505;V. Crespo;Acevedo;a600;0;1;1;0;0;0;1;7
680;V. Crespo;Vera;a400;0;0;4;0;0;0;0;7
702;V. Crespo;Aguirre;a400;0;0;3;0;0;0;0;7
703;V. Crespo;Aguirre;a500;0;0;2;0;0;0;0;7
704;V. Crespo;Aguirre;a600;0;1;1;0;0;0;0;7
693;V. Crespo;Velasco;a600;0;0;2;0;1;0;0;7
516;V. Crespo;R. S. Ortiz;a300;0;0;3;0;0;0;0;7
518;V. Crespo;R. S. Ortiz;a500;0;0;3;0;0;0;0;7
511;V. Crespo;Malabia;a500;0;0;3;0;0;0;0;7
517;V. Crespo;R. S. Ortiz;a400;0;0;4;0;0;0;0;7
512;V. Crespo;Malabia;a600;0;0;2;0;0;0;0;7
510;V. Crespo;Malabia;a400;0;0;2;0;0;0;0;7
681;V. Crespo;Vera;a500;0;0;3;0;0;0;1;7
692;V. Crespo;Velasco;a500;0;0;3;0;0;0;1;7
682;V. Crespo;Vera;a600;0;0;3;0;0;0;0;7
691;V. Crespo;Velasco;a400;0;0;4;0;0;0;0;7
6;Belgrano;Congreso;a2500;0;1;1;0;0;0;0;7
8;Belgrano;Congreso;a2700;0;1;1;0;0;0;0;7
9;Belgrano;Congreso;a2800;0;1;1;0;0;0;0;7
305;Belgrano;Amenabar;a2800;0;1;1;0;0;0;0;7
283;Belgrano;Moldes;a2800;0;0;2;0;0;0;0;7
5;Belgrano;Congreso;a2400;0;0;2;0;0;0;0;7
327;Belgrano;Ciudad de la Paz;a2800;0;0;2;0;0;0;0;7
245;Belgrano;Cramer;a2800;0;0;2;0;0;0;0;7
7;Belgrano;Congreso;a2600;0;1;1;0;0;0;0;7
260;Belgrano;Vidal;a2800;0;1;1;0;0;0;0;7
350;Belgrano;Cabildo;a2800;0;0;3;0;0;1;0;7
19;Belgrano;Manuel Ugarte;a2800;0;0;2;0;0;0;0;7
17;Belgrano;Manuel Ugarte;a2600;0;0;2;0;0;0;0;7
16;Belgrano;Manuel Ugarte;a2500;0;0;2;0;0;0;1;7
15;Belgrano;Manuel Ugarte;a2400;0;0;3;0;0;0;0;7
18;Belgrano;Manuel Ugarte;a2700;0;0;2;0;0;0;0;7
436;Belgrano;11 de Septiembre;a2200;0;0;4;0;0;0;0;7
67;Belgrano;Mendoza;a1700;0;0;5;0;0;0;0;7
56;Belgrano;Olazabal;a1800;0;0;3;0;0;0;0;7
68;Belgrano;Mendoza;a1800;0;0;4;0;0;0;0;7
437;Belgrano;Tunez;a2300;0;0;4;0;0;0;0;7
45;Belgrano;Blanco Encalada;a1800;0;0;3;0;0;0;0;7
435;Belgrano;11 de Septiembre;a2100;0;0;5;1;0;0;0;7
79;Belgrano;Juramento;a1700;0;0;6;0;0;0;0;7
80;Belgrano;Juramento;a1800;0;0;5;0;0;0;0;7
405;Belgrano;OðHiggins;a2400;0;0;2;0;0;0;0;7
373;Belgrano;Cuba;a2400;0;0;2;0;0;0;0;7
38;Belgrano;Monroe;a2200;0;0;3;0;0;0;0;7
2;Belgrano;Congreso;a2100;0;0;5;0;0;0;0;7
39;Belgrano;Monroe;a2300;0;0;2;0;0;0;0;7
360;Belgrano;Vuelta de Obligad;a2600;0;0;3;0;0;0;0;7
12;Belgrano;Manuel Ugarte;a2100;0;0;4;0;0;0;0;7
408;Belgrano;OðHiggins;a2700;0;0;5;0;0;0;0;7
372;Belgrano;Cuba;a2300;0;0;2;0;0;0;0;7
29;Belgrano;F.D.Roosevelt;a2300;0;0;2;0;0;0;0;7
28;Belgrano;F.D.Roosevelt;a2200;0;0;3;0;0;0;0;7
36;Belgrano;Monroe;a2000;0;0;2;0;0;0;0;7
10;Belgrano;Manuel Ugarte;a1900;0;0;5;0;0;0;0;7
357;Belgrano;Vuelta de Obligad;a2300;0;0;3;0;0;0;0;7
48;Belgrano;Blanco Encalada;a2100;0;1;1;0;0;0;0;7
60;Belgrano;Olazabal;a2200;0;0;2;0;0;0;0;7
371;Belgrano;Cuba;a2200;0;0;2;0;0;0;0;7
49;Belgrano;Blanco Encalada;a2200;0;0;2;0;0;0;0;7
59;Belgrano;Olazabal;a2100;0;1;1;0;0;0;0;7
375;Belgrano;Cuba;a2600;0;0;4;0;0;0;0;7
406;Belgrano;OðHiggins;a2500;0;0;3;0;0;0;0;7
389;Belgrano;Arcos;a2400;0;1;1;0;0;0;0;7
11;Belgrano;Manuel Ugarte;a2000;0;0;4;0;0;0;0;7
358;Belgrano;Vuelta de Obligad;a2400;0;0;3;0;0;0;0;7
14;Belgrano;Manuel Ugarte;a2300;0;0;3;0;0;0;0;7
374;Belgrano;Cuba;a2500;0;0;3;0;0;0;0;7
3;Belgrano;Congreso;a2200;0;0;4;0;0;0;0;7
391;Belgrano;Arcos;a2600;0;0;3;0;0;0;0;7
13;Belgrano;Manuel Ugarte;a2200;0;0;4;0;0;0;0;7
4;Belgrano;Congreso;a2300;0;0;3;0;0;0;0;7
58;Belgrano;Olazabal;a2000;0;1;1;1;0;0;0;7
26;Belgrano;F.D.Roosevelt;a2000;0;0;3;0;0;0;0;7
25;Belgrano;F.D.Roosevelt;a1900;0;0;4;0;0;0;0;7
27;Belgrano;F.D.Roosevelt;a2100;0;0;3;0;0;0;0;7
46;Belgrano;Blanco Encalada;a1900;0;0;2;0;0;0;0;7
403;Belgrano;OðHiggins;a2200;0;0;2;0;0;0;0;7
404;Belgrano;OðHiggins;a2300;0;0;2;0;0;0;0;7
376;Belgrano;Cuba;a2700;0;0;5;0;0;0;0;7
407;Belgrano;OðHiggins;a2600;0;0;4;0;0;0;0;7
388;Belgrano;Arcos;a2300;1;1;0;0;0;0;0;7
35;Belgrano;Monroe;a1900;0;0;3;0;0;0;0;7
1;Belgrano;Congreso;a2000;0;0;5;0;0;0;0;7
57;Belgrano;Olazabal;a1900;0;0;2;0;0;0;0;7
47;Belgrano;Blanco Encalada;a2000;0;1;1;0;0;0;0;7
392;Belgrano;Arcos;a2700;0;0;4;0;0;0;0;7
61;Belgrano;Olazabal;a2300;0;0;3;0;0;0;0;7
50;Belgrano;Blanco Encalada;a2300;0;0;3;0;0;0;0;7
387;Belgrano;Arcos;a2200;0;1;1;0;0;0;0;7
359;Belgrano;Vuelta de Obligad;a2500;0;0;3;0;0;0;0;7
37;Belgrano;Monroe;a2100;0;0;2;0;0;0;0;7
356;Belgrano;Vuelta de Obligad;a2200;0;0;3;1;0;0;0;7
361;Belgrano;Vuelta de Obligad;a2700;0;0;4;0;0;0;0;7
390;Belgrano;Arcos;a2500;0;0;2;0;0;0;0;7
423;Belgrano;3 de Febrero;a2500;0;0;4;0;0;0;0;7
422;Belgrano;3 de Febrero;a2400;0;0;3;0;0;0;0;7
421;Belgrano;3 de Febrero;a2300;0;0;3;0;0;0;0;7
73;Belgrano;Mendoza;a2300;0;0;4;0;0;0;0;7
71;Belgrano;Mendoza;a2100;0;0;2;0;0;0;0;7
69;Belgrano;Mendoza;a1900;0;0;3;0;0;0;0;7
72;Belgrano;Mendoza;a2200;0;0;3;1;0;0;0;7
70;Belgrano;Mendoza;a2000;0;0;2;0;0;0;0;7
258;Belgrano;Vidal;a2600;0;0;3;0;0;0;0;7
33;Belgrano;F.D.Roosevelt;a2700;0;0;2;0;0;0;0;7
325;Belgrano;Ciudad de la Paz;a2600;0;1;1;0;0;0;0;7
302;Belgrano;Amenabar;a2500;0;0;2;0;0;0;0;7
280;Belgrano;Moldes;a2500;0;1;1;0;0;0;0;7
23;Belgrano;Dr. P.I.Rivera;a2700;0;0;3;0;0;0;0;7
243;Belgrano;Cramer;a2600;0;0;4;0;0;0;0;7
241;Belgrano;Cramer;a2400;0;0;3;0;0;0;0;7
30;Belgrano;F.D.Roosevelt;a2400;0;1;1;0;0;0;0;7
44;Belgrano;Monroe;a2800;0;0;2;0;0;0;0;7
20;Belgrano;Dr. P.I.Rivera;a2400;0;0;2;0;0;0;0;7
31;Belgrano;F.D.Roosevelt;a2500;0;1;1;0;0;0;0;7
22;Belgrano;Dr. P.I.Rivera;a2600;0;0;3;0;0;0;0;7
303;Belgrano;Amenabar;a2600;0;0;3;0;0;0;0;7
21;Belgrano;Dr. P.I.Rivera;a2500;0;0;2;0;0;0;0;7
279;Belgrano;Moldes;a2400;1;1;0;0;0;0;0;7
40;Belgrano;Monroe;a2400;0;1;1;0;0;0;0;7
41;Belgrano;Monroe;a2500;0;1;1;0;0;0;0;7
43;Belgrano;Monroe;a2700;0;1;1;0;0;0;0;7
242;Belgrano;Cramer;a2500;0;0;3;0;0;0;0;7
282;Belgrano;Moldes;a2700;0;0;3;0;0;0;0;7
24;Belgrano;Dr. P.I.Rivera;a2800;0;0;3;0;0;0;0;7
259;Belgrano;Vidal;a2700;0;0;2;0;0;0;0;7
34;Belgrano;F.D.Roosevelt;a2800;0;0;3;0;0;0;0;7
301;Belgrano;Amenabar;a2400;0;0;2;0;0;0;0;7
257;Belgrano;Vidal;a2500;0;0;2;0;0;0;0;7
256;Belgrano;Vidal;a2400;0;0;2;0;0;0;0;7
32;Belgrano;F.D.Roosevelt;a2600;0;0;2;0;0;0;0;7
323;Belgrano;Ciudad de la Paz;a2400;0;1;1;0;0;0;0;7
42;Belgrano;Monroe;a2600;0;1;1;0;0;0;0;7
326;Belgrano;Ciudad de la Paz;a2700;0;0;2;0;0;0;0;7
244;Belgrano;Cramer;a2700;0;0;3;0;0;0;0;7
281;Belgrano;Moldes;a2600;0;0;2;0;0;0;0;7
324;Belgrano;Ciudad de la Paz;a2500;1;1;0;0;0;0;0;7
304;Belgrano;Amenabar;a2700;0;0;2;0;0;0;0;7
346;Belgrano;Cabildo;a2400;0;0;2;0;0;1;0;7
349;Belgrano;Cabildo;a2700;0;0;3;0;0;1;0;7
347;Belgrano;Cabildo;a2500;0;0;2;0;0;1;0;7
348;Belgrano;Cabildo;a2600;0;0;2;0;0;0;0;7
55;Belgrano;Blanco Encalada;a2800;0;0;2;0;0;0;0;7
52;Belgrano;Blanco Encalada;a2500;0;0;2;0;0;0;0;7
54;Belgrano;Blanco Encalada;a2700;0;1;1;0;0;0;0;7
51;Belgrano;Blanco Encalada;a2400;0;0;2;0;0;0;0;7
53;Belgrano;Blanco Encalada;a2600;0;1;1;0;0;0;0;7
65;Belgrano;Olazabal;a2700;0;0;2;0;0;0;0;7
62;Belgrano;Olazabal;a2400;0;0;3;0;0;1;0;7
74;Belgrano;Mendoza;a2400;0;0;4;0;0;0;1;7
238;Belgrano;Cramer;a2100;0;0;2;0;0;0;0;7
300;Belgrano;Amenabar;a2300;0;0;2;0;0;0;0;7
321;Belgrano;Ciudad de la Paz;a2200;0;0;3;0;0;0;1;7
299;Belgrano;Amenabar;a2200;0;0;3;0;0;0;1;7
253;Belgrano;Vidal;a2100;0;1;1;0;0;0;0;7
254;Belgrano;Vidal;a2200;0;0;2;0;0;0;0;7
75;Belgrano;Mendoza;a2500;0;0;4;0;0;0;1;7
322;Belgrano;Ciudad de la Paz;a2300;0;0;2;0;0;0;0;7
278;Belgrano;Moldes;a2300;0;1;1;0;0;0;0;7
320;Belgrano;Ciudad de la Paz;a2100;0;0;4;0;0;1;1;7
63;Belgrano;Olazabal;a2500;0;0;3;0;0;0;0;7
66;Belgrano;Olazabal;a2800;0;0;3;0;0;1;0;7
276;Belgrano;Moldes;a2100;0;0;2;0;0;0;0;7
255;Belgrano;Vidal;a2300;0;0;2;0;0;0;0;7
277;Belgrano;Moldes;a2200;0;0;2;0;0;0;0;7
76;Belgrano;Mendoza;a2600;0;0;3;0;0;0;0;7
77;Belgrano;Mendoza;a2700;0;0;2;0;0;0;0;7
64;Belgrano;Olazabal;a2600;0;0;2;0;0;0;0;7
78;Belgrano;Mendoza;a2800;0;0;2;0;0;0;0;7
239;Belgrano;Cramer;a2200;0;0;3;0;0;1;0;7
298;Belgrano;Amenabar;a2100;0;0;3;0;0;0;0;7
240;Belgrano;Cramer;a2300;0;0;3;0;0;0;0;7
345;Belgrano;Cabildo;a2300;0;0;3;0;0;1;0;7
344;Belgrano;Cabildo;a2200;0;0;4;0;0;1;0;7
89;Belgrano;Juramento;a2700;0;1;1;0;0;0;0;7
341;Belgrano;Cabildo;a1900;0;0;5;0;0;1;0;7
342;Belgrano;Cabildo;a2000;0;0;5;0;0;0;0;7
87;Belgrano;Juramento;a2500;0;0;3;0;0;1;0;7
340;Belgrano;Cabildo;a1800;0;0;6;0;0;1;0;7
90;Belgrano;Juramento;a2800;0;1;1;0;0;0;0;7
88;Belgrano;Juramento;a2600;0;0;2;0;0;0;0;7
86;Belgrano;Juramento;a2400;0;0;4;0;0;0;0;7
343;Belgrano;Cabildo;a2100;0;0;5;0;0;0;0;7
294;Belgrano;Amenabar;a1700;0;0;5;0;0;0;0;7
126;Belgrano;La Pampa;a2700;0;0;3;0;0;0;0;7
251;Belgrano;Vidal;a1900;0;1;1;0;0;0;0;7
127;Belgrano;La Pampa;a2800;0;0;3;0;0;0;0;7
98;Belgrano;Echeverria;a2400;0;0;4;0;0;0;0;7
123;Belgrano;La Pampa;a2400;0;0;6;0;0;0;0;7
113;Belgrano;Mcal. A. J. de Su;a2700;0;0;2;0;0;0;0;7
124;Belgrano;La Pampa;a2500;0;0;5;0;0;0;0;7
100;Belgrano;Echeverria;a2600;0;0;2;0;0;0;0;7
273;Belgrano;Moldes;a1800;0;0;3;0;0;0;0;7
235;Belgrano;Cramer;a1800;0;0;3;0;0;0;0;7
316;Belgrano;Ciudad de la Paz;a1700;0;0;6;0;0;0;0;7
236;Belgrano;Cramer;a1900;0;0;2;0;0;0;0;7
295;Belgrano;Amenabar;a1800;0;0;4;0;0;0;0;7
114;Belgrano;Mcal. A. J. de Su;a2800;0;0;2;0;0;0;0;7
317;Belgrano;Ciudad de la Paz;a1800;0;0;5;0;0;0;0;7
234;Belgrano;Cramer;a1650-1700;0;0;4;0;0;0;0;7
274;Belgrano;Moldes;a1900;0;0;2;0;0;0;0;7
328;Belgrano;Elcano;a2700;0;0;4;0;0;0;0;7
319;Belgrano;Ciudad de la Paz;a2000;0;0;4;0;0;0;0;7
139;Belgrano;Jose Hernandez;a2700/2800;0;0;4;0;0;0;0;7
315;Belgrano;Ciudad de la Paz;a1600;0;0;7;0;0;0;0;7
275;Belgrano;Moldes;a2000;0;0;2;0;0;0;0;7
136;Belgrano;Jose Hernandez;a2400;0;0;7;0;0;0;0;7
137;Belgrano;Jose Hernandez;a2500;0;0;6;0;0;0;0;7
112;Belgrano;Mcal. A. J. de Su;a2600;0;0;3;0;0;0;0;7
110;Belgrano;Mcal. A. J. de Su;a2400;0;0;5;0;0;0;0;7
102;Belgrano;Echeverria;a2800;0;1;1;0;0;0;0;7
111;Belgrano;Mcal. A. J. de Su;a2500;0;0;4;0;0;0;0;7
293;Belgrano;Amenabar;a1600;0;0;6;0;0;0;0;7
237;Belgrano;Cramer;a2000;0;0;2;0;0;0;0;7
249;Belgrano;Vidal;a1700;0;0;3;0;0;0;0;7
125;Belgrano;La Pampa;a2600;0;0;4;0;0;0;0;7
252;Belgrano;Vidal;a2000;1;1;0;0;0;0;0;7
272;Belgrano;Moldes;a1700;0;0;4;0;0;0;0;7
329;Belgrano;Elcano;a2800;0;0;5;0;0;0;0;7
101;Belgrano;Echeverria;a2700;0;1;1;0;0;0;0;7
138;Belgrano;Jose Hernandez;a2600;0;0;5;0;0;0;0;7
271;Belgrano;Moldes;a1600;0;0;5;0;1;0;0;7
99;Belgrano;Echeverria;a2500;0;0;3;0;0;0;0;7
296;Belgrano;Amenabar;a1900;0;0;3;0;0;0;0;7
318;Belgrano;Ciudad de la Paz;a1900;0;0;4;0;0;1;0;7
250;Belgrano;Vidal;a1800;0;0;2;0;0;0;0;7
297;Belgrano;Amenabar;a2000;0;0;3;0;0;0;0;7
248;Belgrano;Vidal;a1600;0;0;4;0;0;0;0;7
339;Belgrano;Cabildo;a1700;0;0;7;0;0;1;0;7
338;Belgrano;Cabildo;a1600;0;0;6;0;0;0;0;7
400;Belgrano;OðHiggins;a1900;0;0;5;0;0;0;0;7
81;Belgrano;Juramento;a1900;0;0;4;1;0;0;0;7
401;Belgrano;OðHiggins;a2000;0;0;4;0;0;0;0;7
402;Belgrano;OðHiggins;a2100;0;0;3;0;0;0;0;7
386;Belgrano;Arcos;a2100;0;0;2;0;0;0;0;7
84;Belgrano;Juramento;a2200;0;0;4;0;0;0;0;7
369;Belgrano;Cuba;a2000;0;0;4;0;0;0;0;7
385;Belgrano;Arcos;a2000;0;0;3;0;0;0;0;7
97;Belgrano;Echeverria;a2300;0;0;5;0;0;1;0;7
93;Belgrano;Echeverria;a1900;0;0;5;0;0;0;0;7
384;Belgrano;Arcos;a1900;0;0;4;0;0;0;0;7
368;Belgrano;Cuba;a1900;0;0;5;0;0;0;0;7
370;Belgrano;Cuba;a2100;0;0;3;0;0;0;0;7
354;Belgrano;Vuelta de Obligad;a2000;0;0;5;0;0;0;0;7
353;Belgrano;Vuelta de Obligad;a1900;0;0;6;0;0;0;0;7
82;Belgrano;Juramento;a2000;0;0;3;0;0;1;0;7
94;Belgrano;Echeverria;a2000;0;0;4;0;0;0;0;7
83;Belgrano;Juramento;a2100;0;0;3;0;0;0;1;7
85;Belgrano;Juramento;a2300;0;0;5;0;0;0;0;7
355;Belgrano;Vuelta de Obligad;a2100;0;0;4;0;0;0;0;7
95;Belgrano;Echeverria;a2100;0;0;4;0;0;0;1;7
96;Belgrano;Echeverria;a2200;0;0;5;0;0;0;0;7
425;Belgrano;Zavalia;a2100;0;0;3;0;0;0;0;7
424;Belgrano;Zavalia;a2000;0;0;4;0;0;0;0;7
420;Belgrano;3 de Febrero;a2200;0;0;3;0;0;0;0;7
105;Belgrano;Mcal. A. J. de Su;a1900;0;0;4;0;0;0;0;7
109;Belgrano;Mcal. A. J. de Su;a2300;0;0;6;0;0;1;0;7
106;Belgrano;Mcal. A. J. de Su;a2000;0;0;5;0;0;0;0;7
107;Belgrano;Mcal. A. J. de Su;a2100;0;0;5;0;0;0;0;7
108;Belgrano;Mcal. A. J. de Su;a2200;0;0;6;0;0;0;0;7
418;Belgrano;3 de Febrero;a2000;0;0;5;0;0;0;0;7
419;Belgrano;3 de Febrero;a2100;0;0;4;0;0;0;0;7
417;Belgrano;3 de Febrero;a1900;0;0;4;0;0;0;0;7
382;Belgrano;Arcos;a1700;0;0;4;0;0;0;0;7
134;Belgrano;Jose Hernandez;a2200;0;0;5;0;0;0;0;7
131;Belgrano;Jose Hernandez;a1900;0;0;2;0;0;0;0;7
399;Belgrano;OðHiggins;a1800;0;0;4;0;0;0;0;7
120;Belgrano;La Pampa;a2100;0;0;5;0;0;1;0;7
352;Belgrano;Vuelta de Obligad;a1800;0;0;7;0;0;0;0;7
367;Belgrano;Cuba;a1800;0;0;6;0;0;0;0;7
122;Belgrano;La Pampa;a2300;0;0;7;0;0;0;0;7
398;Belgrano;OðHiggins;a1700;0;0;3;0;0;0;0;7
366;Belgrano;Cuba;a1700;0;0;5;0;0;0;0;7
132;Belgrano;Jose Hernandez;a2000;0;0;3;0;0;0;0;7
133;Belgrano;Jose Hernandez;a2100;0;0;4;0;0;0;0;7
121;Belgrano;La Pampa;a2200;0;0;6;0;0;0;0;7
118;Belgrano;La Pampa;a1900;0;0;3;0;0;0;0;7
135;Belgrano;Jose Hernandez;a2300;0;0;6;0;0;0;0;7
119;Belgrano;La Pampa;a2000;0;0;4;0;0;0;0;7
381;Belgrano;Arcos;a1600;0;0;4;1;0;0;0;7
397;Belgrano;OðHiggins;a1600;0;0;3;0;0;0;0;7
351;Belgrano;Vuelta de Obligad;a1700;0;0;6;0;0;0;0;7
383;Belgrano;Arcos;a1800;0;0;5;0;0;0;0;7
415;Belgrano;3 de Febrero;a1700;0;0;2;0;0;0;0;7
416;Belgrano;3 de Febrero;a1800;0;0;3;0;0;0;0;7
414;Belgrano;3 de Febrero;a1600;0;0;2;0;0;0;0;7
433;Belgrano;11 de Septiembre;a1800;0;0;2;0;0;0;0;7
442;Belgrano;Virrey Vertiz;a2000;0;0;5;0;0;0;0;7
438;Belgrano;Virrey Vertiz;a1600;0;0;2;0;0;0;0;7
128;Belgrano;Jose Hernandez;a1500/1600;0;1;1;0;0;0;0;7
116;Belgrano;La Pampa;a1700;0;0;2;0;0;0;0;7
104;Belgrano;Mcal. A. J. de Su;a1800;0;0;3;0;0;0;0;7
440;Belgrano;Virrey Vertiz;a1800;0;0;3;0;0;0;0;7
103;Belgrano;Mcal. A. J. de Su;a1600;0;0;4;0;0;0;0;7
